region_name,tiles,population,area_km2,population_density_km2,pw_access_prob,sw_access_prob,either_access_prob,dense_threshold,low_access_threshold_pw,low_access_threshold_sw,is_hotspot_pw,is_hotspot_sw,hotspot_score_pw,hotspot_score_sw
LagosIsland,21,426613.509105,238.27303745721434,1790.4397142778068,0.4895593095627199,0.6516046787122189,0.7266272032695081,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.013248509386003767,0.009042615078681933
Ikorodu,60,806471.896434,366.73073701651015,2199.084546321223,0.5858658666771007,0.5844064431968486,0.6739734418985138,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.013202159684319465,0.013248684566677592
OruWest,13,146974.35542900002,91.37234117675806,1608.5212826568702,0.4529037060539393,0.24306382818930444,0.4529037060539393,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.01275711916100589,0.017650137732456852
Egbeda,28,437683.9481539999,188.61489289319587,2320.516378321412,0.6254928456077528,0.5680333396189455,0.6880298422033538,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.01259815027636844,0.014531046571574358
Njikoka,13,170844.744102,93.82060928712058,1820.9724430499202,0.5419428337275521,0.22576080672663687,0.5419428337275521,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.012091636516058508,0.02043810159708223
Orlu,20,225942.77762500002,129.5815875043085,1743.6333508222192,0.522733456684126,0.2853183485220162,0.522733456684126,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.012063634932688364,0.01806466147117934
Uyo,31,449733.5661849999,187.2495256814325,2401.7874787577907,0.6540810044787836,0.3965979329470655,0.6547490769659743,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.012044007446953124,0.02100890405900453
OgbomoshoSouth,11,111032.67405400002,71.71798292737172,1548.1845629490444,0.46459841761145265,0.3044347804279971,0.4660699709002491,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.012016124266215301,0.015610708650407049
OsisiomaNgwa,29,303451.196546,191.87088244418072,1581.5385465498152,0.4808591348160019,0.36813377761134686,0.4970244804129309,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.011902194026215897,0.014486616026300149
Aboh-Mbaise,23,233465.602782,167.42482558146193,1394.45032701202,0.41291111203232395,0.2287565875441268,0.41333917376728335,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.011867764963745094,0.015590374364855903
Offa,14,122978.83306800002,96.90416672175884,1269.0768336217104,0.35739703494834946,0.481829780513118,0.4892131118770116,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.011822046664167302,0.009532841969167316
IkotEkpene,19,212509.81391400003,132.9405074192901,1598.533193827453,0.5070566772184698,0.32509053456605275,0.5070566772184698,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.011423013101957402,0.015639728362247952
Boripe,20,162043.63974299998,137.5640787048285,1177.9502415793975,0.33853769381797855,0.44683757547877107,0.49942342753613095,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.011295203871851355,0.009445863053450423
OyoEast,22,173614.980615,131.71844051192102,1318.0764966564207,0.40923007599639666,0.4694500217953176,0.5090587391794754,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.011288104496186925,0.010137455126079883
UmuahiaSouth,20,167713.270314,130.38101503176225,1286.3319883891318,0.3981307990854959,0.26355332925031394,0.3981307990854959,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.011223213318475252,0.013732714800734132
Obio/Akpor,41,673489.7940989999,273.71865605249974,2460.5184162888163,0.687588116330164,0.5860853991956374,0.7432556302269911,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.011143360821551339,0.014763842181323315
Eti-Osa,31,459687.890357,180.40263835337663,2548.121771127057,0.698692006739657,0.5563687921745413,0.7270402708808019,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.011129940927568555,0.016387182707287014
Oredo,40,463871.920146,261.1642708756623,1776.1691466856307,0.5692806484429995,0.4448264344702249,0.5906493719338266,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.011090234619973624,0.014294702743853157
UmuahiaNorth,38,339791.10345199995,229.7038741752088,1479.2571726187825,0.48309856252231564,0.44839772788940924,0.5441799034413073,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.011084432205265997,0.011828556754099743
AwkaSouth,26,238169.955758,170.61249598181078,1395.970174326455,0.45227295351400615,0.2367471911929275,0.45227295351400615,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.011084148968176442,0.015445663834701686
Orsu,23,200685.12949,136.3530282550685,1471.805445454345,0.48350002214955357,0.3517419357432153,0.48689140673190523,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.011020029077767784,0.013831215923257468
Etinan,26,235112.795694,171.16373811263273,1373.6133499216182,0.44853453535189475,0.21121682268434439,0.44853453535189475,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.010981074826472611,0.015706671853863277
Udu,20,202410.870834,134.57612541769805,1504.0622562564952,0.4970975617366762,0.4943735784546674,0.5468039503823504,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.010965074381092716,0.01102446697303008
Onna,24,182768.71033600002,144.27923988343292,1266.7706766660524,0.4036993242609777,0.23398776521120257,0.4036993242609777,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.010950282691630316,0.014066813702314083
Eket,24,239688.26571100001,161.3947883268054,1485.1053630409647,0.5025442756766683,0.3375168952098212,0.5136097698165067,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.010709611752847807,0.014262448893868799
SabonGari,37,413997.31115,244.04134515917593,1696.4228372039595,0.566535067379372,0.3580130629249609,0.5672904075706329,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.01065982578083258,0.015787825929576876
EdeNorth,13,119525.84812000001,85.5718205035115,1396.7898242283532,0.482371307058611,0.4785018271051079,0.5534450989959958,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.010481210234010462,0.010559561441047485
Ifo,74,798394.852863,485.50039906350963,1644.4782628459998,0.5612658608490548,0.6015367163569144,0.6680868233539189,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.01045903447350062,0.00949901283750672
Calabar,27,314329.95664600004,158.83930831862247,1978.917938974352,0.6382901627993978,0.5343942224909594,0.6602076378962705,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.010376481912827053,0.013356976869144142
AkureSouth,52,515891.31434999994,327.989657030663,1572.8889716231827,0.5468584722175193,0.5889129434974576,0.7098124777598247,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.010332227491252786,0.009373329801131439
Surulere,126,1118969.468593,826.3002040687799,1354.1924146733706,0.4740713098869312,0.6467887439316528,0.6660391893435865,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.010324505677783783,0.006933889873835911
Ikeduru,28,225497.324388,178.54650569630675,1262.9612856806775,0.43657397011571647,0.2571559549247987,0.43657397011571647,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.010315468877205611,0.013600338325093973
Ikenne,22,173493.51483300002,141.73719804215574,1224.050688383153,0.4249964189292545,0.4831633376121276,0.52558398501514,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.010203096160279411,0.009170958823737349
JosNorth,62,606160.7626949999,402.2159123841791,1507.053162322483,0.5373790812803622,0.33173325359166594,0.5697283921896465,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.01010685109296513,0.014599582991236272
Ehime-Mbano,22,187698.805004,149.70303556286586,1253.8076084982144,0.4453255818097669,0.26043804558790556,0.4456764446097333,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.010081637211456785,0.013442111399522923
YolaNorth,21,239351.10996300002,139.63298351155683,1714.1444946866006,0.6044066766298659,0.35118329758050604,0.6044066766298659,2026.2400611853905,0.19492305269703725,0.047615032859399206,False,False,0.009830110713756102,0.016122466282754468
